code,current,name,gender,function,country_code,country_long,nationality,nationality_code,disciplines,events,birth_date
1895659,TRUE,CORDON RAGOT Audrey,Female,Athlete,FRA,France,France,FRA,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",22-09-1989
1895661,TRUE,DAUDET Joris,Male,Athlete,FRA,France,France,FRA,['Cycling BMX Racing'],['Men'],12-02-1991
1895663,TRUE,DENIS Thomas,Male,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Men's Team Pursuit""]",18-07-1997
1895670,TRUE,ETIENNE Axelle,Female,Athlete,FRA,France,France,FRA,['Cycling BMX Racing'],['Women'],26-03-1998
1895672,TRUE,FERRAND PREVOT Pauline,Female,Athlete,FRA,France,France,FRA,['Cycling Mountain Bike'],"[""Women's Cross-country""]",10-02-1992
1895673,TRUE,FORTIN Valentine,Female,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Women's Madison"", ""Women's Omnium"", ""Women's Team Pursuit""]",24-04-1999
1895680,TRUE,GRENGBO Florian,Male,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Men's Team Sprint""]",23-08-2000
1895683,TRUE,GROS Mathilde,Female,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",27-04-1999
1895684,TRUE,HELAL Rayan,Male,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",21-01-1999
1895685,TRUE,JEANJEAN Anthony,Male,Athlete,FRA,France,France,FRA,['Cycling BMX Freestyle'],"[""Men's Park""]",13-05-1998
1895687,TRUE,KORETZKY Victor,Male,Athlete,FRA,France,France,FRA,['Cycling Mountain Bike'],"[""Men's Cross-country""]",26-08-1994
1895688,TRUE,KOUAME Taky Marie Divine,Female,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Women's Keirin"", ""Women's Sprint""]",30-07-2002
1895689,TRUE,LABOUS Juliette,Female,Athlete,FRA,France,France,FRA,['Cycling Road'],"[""Women's Road Race"", ""Women's Individual Time Trial""]",04-11-1998
1895693,TRUE,LANDERNEAU Melvin,Male,Alternate Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Men's Team Sprint""]",28-09-1997
1895694,TRUE,LAPORTE Christophe,Male,Athlete,FRA,France,France,FRA,['Cycling Road'],"[""Men's Road Race""]",11-12-1992
1895696,TRUE,le NET Marie,Female,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Women's Team Pursuit""]",25-01-2000
1895697,TRUE,LECOMTE Loana,Female,Athlete,FRA,France,France,FRA,['Cycling Mountain Bike'],"[""Women's Cross-country""]",08-08-1999
1895699,TRUE,MADOUAS Valentin,Male,Athlete,FRA,France,France,FRA,['Cycling Road'],"[""Men's Road Race""]",12-07-1996
1895700,TRUE,MAHIEU Romain,Male,Athlete,FRA,France,France,FRA,['Cycling BMX Racing'],['Men'],17-02-1995
1895703,TRUE,MARTINEZ Tessa,Female,Alternate Athlete,FRA,France,France,FRA,['Cycling BMX Racing'],['Women'],28-10-2001
1895707,TRUE,NILSSON JULIEN Oscar,Male,Alternate Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Men's Madison"", ""Men's Team Pursuit""]",10-01-2002
1895709,TRUE,PEREZ Laury,Female,Athlete,FRA,France,France,FRA,['Cycling BMX Freestyle'],"[""Women's Park""]",21-11-2003
1895710,TRUE,PILARD Arthur,Male,Alternate Athlete,FRA,France,France,FRA,['Cycling BMX Racing'],['Men'],22-01-1996
1895714,TRUE,SARROU Jordan,Male,Athlete,FRA,France,France,FRA,['Cycling Mountain Bike'],"[""Men's Cross-country""]",09-12-1992
1895716,TRUE,TABELLION Valentin,Male,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Men's Madison"", ""Men's Team Pursuit""]",23-03-1999
1895717,TRUE,THOMAS Benjamin,Male,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Men's Madison"", ""Men's Omnium"", ""Men's Team Pursuit""]",12-09-1995
1895719,TRUE,VAUQUELIN Kevin,Male,Athlete,FRA,France,France,FRA,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",26-04-2001
1895722,TRUE,VIGIER Sebastien,Male,Athlete,FRA,France,France,FRA,['Cycling Track'],"[""Men's Keirin"", ""Men's Sprint"", ""Men's Team Sprint""]",18-04-1997
1895848,TRUE,BAEZ Sebastian,Male,Athlete,ARG,Argentina,Argentina,ARG,['Tennis'],"[""Men's Singles""]",28-12-2000
1895859,TRUE,CARLE Maria Lourdes,Female,Athlete,ARG,Argentina,Argentina,ARG,['Tennis'],"[""Women's Doubles"", ""Women's Singles""]",10-02-2000
1895861,TRUE,CERUNDOLO Francisco,Male,Athlete,ARG,Argentina,Argentina,ARG,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",13-08-1998
1895881,TRUE,CLAXTON Grace,Female,Athlete,PUR,Puerto Rico,United States,USA,['Athletics'],"[""Women's 400m Hurdles""]",19-08-1993
1895898,TRUE,KLOETZER Maxi Carina,Female,Athlete,GER,Germany,Germany,GER,['Boxing'],"[""Women's 50kg""]",05-09-2000
1895900,TRUE,SCHACHIDOV Magomed Elim Sultanovic,Male,Athlete,GER,Germany,Germany,GER,['Boxing'],"[""Men's 71kg""]",27-09-1994
1895903,TRUE,TIAFACK Nelvie Raman,Male,Athlete,GER,Germany,Germany,GER,['Boxing'],"[""Men's +92kg""]",03-01-1999
1895916,TRUE,ETCHEVERRY Tomas Martin,Male,Athlete,ARG,Argentina,Argentina,ARG,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",18-07-1999
1895936,TRUE,GILMOUR Kirsty,Female,Athlete,GBR,Great Britain,Great Britain,GBR,['Badminton'],"[""Women's Singles""]",21-09-1993
1895939,TRUE,LANE Ben,Male,Athlete,GBR,Great Britain,Great Britain,GBR,['Badminton'],"[""Men's Doubles""]",13-07-1997
1895945,TRUE,VENDY Sean,Male,Athlete,GBR,Great Britain,Great Britain,GBR,['Badminton'],"[""Men's Doubles""]",18-05-1996
1895948,TRUE,GONZALEZ Maximo,Male,Athlete,ARG,Argentina,Argentina,ARG,['Tennis'],"[""Men's Doubles"", 'Mixed Doubles']",20-07-1983
1896017,TRUE,MOLTENI Andres,Male,Athlete,ARG,Argentina,Argentina,ARG,['Tennis'],"[""Men's Doubles""]",15-03-1988
1896020,TRUE,NAVONE Mariano,Male,Athlete,ARG,Argentina,Argentina,ARG,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",27-02-2001
1896025,TRUE,PODOROSKA Nadia,Female,Athlete,ARG,Argentina,Argentina,ARG,['Tennis'],"[""Women's Doubles"", ""Women's Singles"", 'Mixed Doubles']",10-02-1997
1896030,TRUE,BURGESS Adam,Male,Athlete,GBR,Great Britain,Great Britain,GBR,['Canoe Slalom'],"[""Men's Canoe Single"", ""Men's Kayak Cross""]",17-07-1992
1896032,TRUE,CLARKE Joseph,Male,Athlete,GBR,Great Britain,Great Britain,GBR,['Canoe Slalom'],"[""Men's Kayak Single"", ""Men's Kayak Cross""]",03-11-1992
1896034,TRUE,FRANKLIN Mallory,Female,Athlete,GBR,Great Britain,Great Britain,GBR,['Canoe Slalom'],"[""Women's Canoe Single"", ""Women's Kayak Cross""]",19-06-1994
1896045,TRUE,WOODS Kimberley,Female,Athlete,GBR,Great Britain,Great Britain,GBR,['Canoe Slalom'],"[""Women's Kayak Single"", ""Women's Kayak Cross""]",08-09-1995
1896125,TRUE,BROWN Charles,Male,Athlete,GBR,Great Britain,Great Britain,GBR,['Modern Pentathlon'],"[""Men's Individual""]",09-03-2003
1896126,TRUE,BRYSON Kerenza,Female,Athlete,GBR,Great Britain,Great Britain,GBR,['Modern Pentathlon'],"[""Women's Individual""]",07-09-1998
1896128,TRUE,CHOONG Joseph,Male,Athlete,GBR,Great Britain,Great Britain,GBR,['Modern Pentathlon'],"[""Men's Individual""]",23-05-1995
1896131,TRUE,FRENCH Kate,Female,Athlete,GBR,Great Britain,Great Britain,GBR,['Modern Pentathlon'],"[""Women's Individual""]",11-02-1991
1896149,TRUE,CUNNINGHAM Caden,Male,Athlete,GBR,Great Britain,Great Britain,GBR,['Taekwondo'],['Men +80kg'],07-05-2003
1896150,TRUE,McGOWAN Rebecca,Female,Athlete,GBR,Great Britain,Great Britain,GBR,['Taekwondo'],['Women +67kg'],27-05-2000
1896153,TRUE,SINDEN Bradly,Male,Athlete,GBR,Great Britain,Great Britain,GBR,['Taekwondo'],['Men -68kg'],19-09-1998
1896178,TRUE,MORENO Jairo,Male,Athlete,ESA,El Salvador,El Salvador,ESA,['Judo'],['Men -60 kg'],15-10-2001
1896182,TRUE,SCHAEFER-BETZ Pauline,Female,Athlete,GER,Germany,Germany,GER,['Artistic Gymnastics'],"['Women', ""Women's Balance Beam"", ""Women's Floor Exercise""]",04-01-1997
1896184,TRUE,VOSS Sarah,Female,Athlete,GER,Germany,Germany,GER,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",21-10-1999
1896188,TRUE,DAUSER Lukas,Male,Athlete,GER,Germany,Germany,GER,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",15-06-1993
1896189,TRUE,TOBA Andreas,Male,Athlete,GER,Germany,Germany,GER,['Artistic Gymnastics'],"['Men', ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",07-10-1990
1896190,TRUE,DUNKEL Nils,Male,Athlete,GER,Germany,Germany,GER,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",20-02-1997
1896195,TRUE,BRENDEL Pascal,Male,Athlete,GER,Germany,Germany,GER,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",15-09-2003
1896201,TRUE,EDER Timo,Male,Athlete,GER,Germany,Germany,GER,['Artistic Gymnastics'],"['Men', ""Men's All-Around"", ""Men's Floor Exercise"", ""Men's Horizontal Bar"", ""Men's Parallel Bars"", ""Men's Pommel Horse"", ""Men's Rings"", ""Men's Vault"", ""Men's Team""]",11-06-2005
1896203,TRUE,KOLOSOV Margarita,Female,Athlete,GER,Germany,Germany,GER,['Rhythmic Gymnastics'],['Individual All-Around'],11-03-2004
1896204,TRUE,KOSAN Anja,Female,Athlete,GER,Germany,Germany,GER,['Rhythmic Gymnastics'],['Group All-Around'],12-12-2002
1896206,TRUE,KROMM Daniella,Female,Athlete,GER,Germany,Germany,GER,['Rhythmic Gymnastics'],['Group All-Around'],17-02-2004
1896208,TRUE,VESTER Hannah,Female,Athlete,GER,Germany,Germany,GER,['Rhythmic Gymnastics'],['Group All-Around'],02-05-2006
1896212,TRUE,VOGEL Fabian,Male,Athlete,GER,Germany,Germany,GER,['Trampoline Gymnastics'],['Men'],12-03-1995
1896215,TRUE,KEVRIC Helen,Female,Athlete,GER,Germany,Germany,GER,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",21-03-2008
1896221,TRUE,WICKERT Emilia,Female,Athlete,GER,Germany,Germany,GER,['Rhythmic Gymnastics'],['Group All-Around'],25-01-2007
1896225,TRUE,OGANESYAN Alina,Female,Athlete,GER,Germany,Germany,GER,['Rhythmic Gymnastics'],['Group All-Around'],13-06-2004
1896230,TRUE,VARFOLOMEEV Darja,Female,Athlete,GER,Germany,Germany,GER,['Rhythmic Gymnastics'],['Individual All-Around'],04-11-2006
1896349,TRUE,AWALI BOUBACAR Samira,Female,Athlete,NIG,Niger,Niger,NIG,['Athletics'],"[""Women's 100m""]",10-04-2000
1896383,TRUE,ALHASSANE Ismael,Male,Athlete,NIG,Niger,Niger,NIG,['Judo'],['Men -66 kg'],14-07-1994
1896498,TRUE,PEREZ Laina,Female,Athlete,CUB,Cuba,Cuba,CUB,['Shooting'],"['10m Air Pistol Women', '25m Pistol Women']",27-10-1988
1896517,TRUE,MIYAWAKI Karin,Female,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Women's Foil Individual"", ""Women's Foil Team""]",04-02-1997
1896519,TRUE,TAKASHIMA Risa,Female,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Women's Sabre Individual"", ""Women's Sabre Team""]",08-02-1999
1896522,TRUE,OZAKI Seri,Female,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Women's Sabre Team""]",22-09-2002
1896532,TRUE,IIMURA Kazuki,Male,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Men's Foil Individual"", ""Men's Foil Team""]",27-12-2003
1896535,TRUE,KIKUCHI Komaki,Female,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Women's Foil Team""]",22-02-1997
1896536,TRUE,YOSHIMURA Miho,Female,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Women's Épée Individual""]",14-10-1997
1896538,TRUE,KOMATA Akira,Male,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Men's Épée Team""]",31-01-1998
1896541,TRUE,FUKUSHIMA Shihomi,Female,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Women's Sabre Individual"", ""Women's Sabre Team""]",19-06-1995
1896542,TRUE,EMURA Misaki,Female,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Women's Sabre Individual"", ""Women's Sabre Team""]",20-11-1998
1896544,TRUE,AZUMA Sera,Female,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Women's Foil Individual"", ""Women's Foil Team""]",20-08-1999
1896545,TRUE,UENO Yuka,Female,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Women's Foil Individual"", ""Women's Foil Team""]",28-11-2001
1896547,TRUE,YOSHIDA Kento,Male,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Men's Sabre Individual""]",10-12-1992
1896548,TRUE,KANO Koki,Male,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Men's Épée Individual"", ""Men's Épée Team""]",19-12-1997
1896549,TRUE,YAMADA Masaru,Male,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Men's Épée Individual"", ""Men's Épée Team""]",14-06-1994
1896550,TRUE,MATSUYAMA Kyosuke,Male,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Men's Foil Individual"", ""Men's Foil Team""]",19-12-1996
1896551,TRUE,NAGANO Yudai,Male,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Men's Foil Team""]",15-10-1998
1896553,TRUE,SHIKINE Takahiro,Male,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Men's Foil Individual"", ""Men's Foil Team""]",07-12-1997
1896554,TRUE,MINOBE Kazuyasu,Male,Athlete,JPN,Japan,Japan,JPN,['Fencing'],"[""Men's Épée Individual"", ""Men's Épée Team""]",15-07-1987
1896577,TRUE,FUJISAKA Naoki,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],01-07-2002
1896578,TRUE,YASUHIRA Kosuke,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],29-06-2000
1896580,TRUE,OKAMOTO Daisuke,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],29-03-1995
1896585,TRUE,SAKURAI Tomoya,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],18-10-1999
1896587,TRUE,NAKAMURA Takumi,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],02-08-1996
1896588,TRUE,TAMAKAWA Hiroyasu,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],27-04-1995
1896590,TRUE,SUGIOKA Naoki,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],18-04-1994
1896591,TRUE,YOSHIDA Shuichi,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],26-03-2001
1896592,TRUE,TAKANO Sota,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],19-08-1998
1896593,TRUE,BAIG Adam Yuki,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],21-04-1999
1896597,TRUE,TOKUDA Shinnosuke,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],06-12-1995
1896600,TRUE,YOSHINO Tatsuki,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],13-07-1994
1896601,TRUE,WATANABE Jin,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],17-01-1990
1896603,TRUE,MOTOKI Hiroki,Male,Athlete,JPN,Japan,Japan,JPN,['Handball'],['Men'],14-02-1992
1896648,TRUE,UCHIJIMA Moyuka,Female,Athlete,JPN,Japan,Japan,JPN,['Tennis'],"[""Women's Singles""]",11-08-2001
1896658,TRUE,SHIBAHARA Ena,Female,Athlete,JPN,Japan,Japan,JPN,['Tennis'],"[""Women's Doubles"", 'Mixed Doubles']",12-02-1998
1896659,TRUE,AOYAMA Shuko,Female,Athlete,JPN,Japan,Japan,JPN,['Tennis'],"[""Women's Doubles""]",19-12-1987
1896661,TRUE,DANIEL Taro,Male,Athlete,JPN,Japan,Japan,JPN,['Tennis'],"[""Men's Doubles"", ""Men's Singles""]",27-01-1993
1896662,TRUE,OSAKA Naomi,Female,Athlete,JPN,Japan,Japan,JPN,['Tennis'],"[""Women's Singles""]",16-10-1997
1896664,TRUE,NISHIKORI Kei,Male,Athlete,JPN,Japan,Japan,JPN,['Tennis'],"[""Men's Doubles"", ""Men's Singles"", 'Mixed Doubles']",29-12-1989
1896691,TRUE,ABDIRAKHMATOV Zafarmurod,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],28-04-2003
1896694,TRUE,ASKAROV Bekhruzbek,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],08-03-2003
1896703,TRUE,BURIEV Abdurauf,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],20-07-2002
1896726,TRUE,AMARE Samsom,Male,Athlete,ERI,Eritrea,Eritrea,ERI,['Athletics'],"[""Men's Marathon""]",01-01-1994
1896733,TRUE,FUNAKUBO Haruka,Female,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Women -57 kg', 'Mixed Team']",10-10-1998
1896735,TRUE,TSUNODA Natsumi,Female,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Women -48 kg', 'Mixed Team']",06-08-1992
1896740,TRUE,HASHIMOTO Soichi,Male,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Men -73 kg', 'Mixed Team']",24-08-1991
1896743,TRUE,TAKAYAMA Rika,Female,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Women -78 kg', 'Mixed Team']",27-08-1994
1896744,TRUE,NIIZOE Saki,Female,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Women -70 kg', 'Mixed Team']",04-07-1996
1896748,TRUE,SAITO Tatsuru,Male,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Men +100 kg', 'Mixed Team']",08-03-2002
1896750,TRUE,MURAO Sanshiro,Male,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Men -90 kg', 'Mixed Team']",28-08-2000
1896752,TRUE,NAGAYAMA Ryuju,Male,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Men -60 kg', 'Mixed Team']",15-04-1996
1896760,TRUE,ABE Uta,Female,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Women -52 kg', 'Mixed Team']",14-07-2000
1896762,TRUE,SONE Akira,Female,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Women +78 kg', 'Mixed Team']",09-07-2000
1896763,TRUE,ABE Hifumi,Male,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Men -66 kg', 'Mixed Team']",09-08-1997
1896764,TRUE,WOLF Aaron,Male,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Men -100 kg', 'Mixed Team']",25-02-1996
1896765,TRUE,NAGASE Takanori,Male,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Men -81 kg', 'Mixed Team']",14-10-1993
1896767,TRUE,TAKAICHI Miku,Female,Athlete,JPN,Japan,Japan,JPN,['Judo'],"['Women -63 kg', 'Mixed Team']",07-04-1994
1896768,TRUE,FAYZULLAEV Abbosbek,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],03-10-2003
1896769,TRUE,SAINBAYAR Jambaljamts,Male,Athlete,MGL,Mongolia,Mongolia,MGL,['Cycling Road'],"[""Men's Road Race"", ""Men's Individual Time Trial""]",04-09-1996
1896773,TRUE,HAMRALIEV Muhammadkodir,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],06-07-2001
1896774,TRUE,IBRAGIMOV Ibrokhim,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],12-01-2001
1896780,TRUE,JALOLIDDINOV Jasurbek,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],15-05-2002
1896781,TRUE,JIYANOV Ruslanbek,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],05-06-2001
1896787,TRUE,KHOLMATOV Diyor,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],22-07-2002
1896792,TRUE,KHUSANOV Abdukodir,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],29-02-2004
1896796,TRUE,MIRSAIDOV Saidazamat,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],19-07-2001
1896798,TRUE,NAZAROV Vladimir,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],08-06-2002
1896801,TRUE,NEMATOV Abduvohid,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],20-03-2001
1896802,TRUE,NORCHAEV Khusain,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],06-02-2002
1896803,TRUE,ODILOV Alisher,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],15-07-2001
1896806,TRUE,RAKHIMJONOV Asadbek,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],17-02-2004
1896807,TRUE,RAKHMONALIEV Umarali,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],18-08-2003
1896816,TRUE,YULDOSHEV Ibrokhimkhalil,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],14-02-2001
1896822,TRUE,ALIKULOV Khusniddin,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],04-04-1999
1896878,TRUE,SHOMURODOV Eldor,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],29-06-1995
1896883,TRUE,URUNOV Oston,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Football'],['Men'],19-12-2000
1896899,TRUE,DAVLYATOV Shokhrukh,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Athletics'],"[""Men's Marathon""]",07-03-1996
1896901,TRUE,SADULLAYEVA Safina,Female,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Athletics'],"[""Women's High Jump""]",04-03-1998
1896902,TRUE,DAVRONOVA Sharifa,Female,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Athletics'],"[""Women's Triple Jump""]",27-09-2006
1896903,TRUE,ANVAROV Anvar,Male,Athlete,UZB,Uzbekistan,Uzbekistan,UZB,['Athletics'],"[""Men's Long Jump""]",22-10-2000
1896956,TRUE,ANTONIO Manuel,Male,Athlete,ANG,Angola,Angola,ANG,['Canoe Sprint'],"[""Men's Canoe Double 500m""]",13-12-2000
1896958,TRUE,GIRMA Lamecha,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 3000m Steeplechase""]",26-11-2000
1896962,TRUE,WALE Getnet,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 3000m Steeplechase""]",16-07-2000
1896963,TRUE,SANDA Benilson,Male,Athlete,ANG,Angola,Angola,ANG,['Canoe Sprint'],"[""Men's Canoe Single 1000m"", ""Men's Canoe Double 500m""]",19-11-2000
1896966,TRUE,MATIAS Andre,Male,Athlete,ANG,Angola,Angola,ANG,['Rowing'],"[""Men's Single Sculls""]",22-06-1989
1896987,TRUE,GIRAULT Evann Jean Abba,Male,Athlete,NIG,Niger,Niger,NIG,['Fencing'],"[""Men's Sabre Individual""]",25-08-2004
1897010,TRUE,FIREWU Samuel,Male,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Men's 3000m Steeplechase""]",03-05-2004
1897013,TRUE,LIVACH Oksana,Female,Athlete,UKR,Ukraine,Ukraine,UKR,['Wrestling'],"[""Women's Freestyle 50kg""]",14-05-1997
1897019,TRUE,HRUSHYNA AKOBIIA Alina,Female,Athlete,UKR,Ukraine,Ukraine,UKR,['Wrestling'],"[""Women's Freestyle 57kg""]",05-08-1999
1897022,TRUE,KOLIADENKO Iryna,Female,Athlete,UKR,Ukraine,Ukraine,UKR,['Wrestling'],"[""Women's Freestyle 62kg""]",28-08-1998
1897025,TRUE,SOVA RIZHKO Tetiana,Female,Athlete,UKR,Ukraine,Ukraine,UKR,['Wrestling'],"[""Women's Freestyle 68kg""]",14-02-1998
1897036,TRUE,ALMAYEW Sembo,Female,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Women's 3000m Steeplechase""]",24-01-2005
1897037,TRUE,MULETA Lomi,Female,Athlete,ETH,Ethiopia,Ethiopia,ETH,['Athletics'],"[""Women's 3000m Steeplechase""]",29-11-2001
1897078,TRUE,ACOSTA HERRERA Arlettys,Female,Athlete,CUB,Cuba,Cuba,CUB,['Taekwondo'],['Women +67kg'],25-10-1999
1897088,TRUE,ALBA Rafael,Male,Athlete,CUB,Cuba,Cuba,CUB,['Taekwondo'],['Men +80kg'],12-08-1993
1897090,TRUE,PUPO Leuris,Male,Athlete,CUB,Cuba,Cuba,CUB,['Shooting'],['25m Rapid Fire Pistol Men'],09-04-1977
1897092,TRUE,ALVAREZ Jorge,Male,Athlete,CUB,Cuba,Cuba,CUB,['Shooting'],['25m Rapid Fire Pistol Men'],03-08-1989
1897107,TRUE,ASHRAF Shahd,Female,Athlete,QAT,Qatar,Qatar,QAT,['Athletics'],"[""Women's 100m""]",16-09-2003
1897115,TRUE,AL-OBAIDLY Abdulaziz,Male,Athlete,QAT,Qatar,Qatar,QAT,['Swimming'],"[""Men's 100m Breaststroke""]",28-09-2001
1897138,TRUE,KHATUN Mst Sonia,Female,Athlete,BAN,Bangladesh,Bangladesh,BAN,['Swimming'],"[""Women's 50m Freestyle""]",10-09-1999
1897153,TRUE,LUZAN Liudmyla,Female,Athlete,UKR,Ukraine,Ukraine,UKR,['Canoe Sprint'],"[""Women's Canoe Single 200m"", ""Women's Canoe Double 500m""]",27-03-1997
